id,veiculo_id,veiculo_nome,tipo,data_hora,hodometro_km,categoria,subcategoria,valor,quantidade_litros,preco_unitario,distancia_km,consumo_km_l,tanque_completo,local,motorista,motivo,forma_pagamento,observacao,status_qualidade,flags_qualidade,origem,linha_origem,veiculo,distancia_abastecimento_km
57d2e3cea033daff7bc0,v2,Hyundai Sonata,SERVICO,2021-05-29T21:44:45,162580,MANUTENCAO,Suspensão/Amortecedores,336,,,25,,N.I.,,MARCELO BR,,,Batentes traseiros. Maurício,VALIDO,,DRIVVO,331,Hyundai Sonata,
94a7cc49913d2dff04ab,v2,Hyundai Sonata,SERVICO,2021-05-29T21:44:45,162580,MANUTENCAO,Mão de obra,50,,,0,,N.I.,,MARCELO BR,,,Batentes traseiros. Maurício,VALIDO,,DRIVVO,330,Hyundai Sonata,
4dee194925c66a11fbdf,v2,Hyundai Sonata,ABASTECIMENTO,2021-06-03T14:21:59,162794,COMBUSTIVEL,Gasolina,169.08,28.76,5.879,214,8.310152990264255,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,126,Hyundai Sonata,239
31df0ad01f8a57b23d7b,v2,Hyundai Sonata,ABASTECIMENTO,2021-06-11T19:50:28,163132,COMBUSTIVEL,Gasolina,277.18,48.972,5.66,338,6.901903128318223,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,125,Hyundai Sonata,338
b399459792fa4f68e227,v2,Hyundai Sonata,ABASTECIMENTO,2021-06-18T19:46:16,163570,COMBUSTIVEL,Gasolina,211.21,37.12,5.69,438,11.799568965517242,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,124,Hyundai Sonata,438
3679069810d0b4a98b3d,v2,Hyundai Sonata,ABASTECIMENTO,2021-06-26T10:44:00,163865,COMBUSTIVEL,Gasolina,203.99,35.6,5.73,295,8.286516853932584,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,123,Hyundai Sonata,295
999bf52379cc6d891b29,v2,Hyundai Sonata,ABASTECIMENTO,2021-07-02T18:39:35,164131,COMBUSTIVEL,Gasolina,149.52,26.37,5.67,266,10.087220326128175,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,122,Hyundai Sonata,266
cc18a5a8f6dbcc0c5158,v2,Hyundai Sonata,ABASTECIMENTO,2021-07-09T18:44:57,164401,COMBUSTIVEL,Gasolina,177.19,31.25,5.67,270,8.64,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,121,Hyundai Sonata,270
03273e02323684d5c1f3,v2,Hyundai Sonata,ABASTECIMENTO,2021-07-19T12:58:24,164788,COMBUSTIVEL,Gasolina,333.5,56.05,5.95,387,6.904549509366637,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,120,Hyundai Sonata,387
273f660d57df15f4984e,v2,Hyundai Sonata,ABASTECIMENTO,2021-07-29T19:32:58,165164,COMBUSTIVEL,Gasolina,256.07,42.75,5.99,376,8.7953216374269,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,119,Hyundai Sonata,376
ffae7d5652e47e717b00,v2,Hyundai Sonata,ABASTECIMENTO,2021-08-05T18:15:34,165397,COMBUSTIVEL,Gasolina,170.062,28.156,6.04,233,8.275323199318086,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,118,Hyundai Sonata,233
486ca0021aa61ccb29f3,v2,Hyundai Sonata,SERVICO,2021-08-07T11:19:18,165550,MANUTENCAO,Troca de Óleo,300,,,153,,N.I.,,MARCELO BR,,,Óleo  filtros: ar  Óleo ar condicionado,VALIDO,,DRIVVO,329,Hyundai Sonata,
defee8a5925b2551d025,v2,Hyundai Sonata,SERVICO,2021-08-07T11:45:09,165550,MANUTENCAO,Vidros/Espelhos,50,,,0,,N.I.,,MARCELO BR,,,Paletas,VALIDO,,DRIVVO,328,Hyundai Sonata,
85618f47f3cd0690e069,v2,Hyundai Sonata,SERVICO,2021-08-07T12:35:13,165550,MANUTENCAO,Pneus,2018,,,0,,N.I.,,MARCELO BR,,,2 Pneus 900 cada  218 desempeno rodas alinhar balançear,VALIDO,,DRIVVO,327,Hyundai Sonata,
1f591fbb6da129ddf1b4,v2,Hyundai Sonata,ABASTECIMENTO,2021-08-12T18:45:48,165758,COMBUSTIVEL,Gasolina,258.37,42.08,6.14,208,8.578897338403042,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,117,Hyundai Sonata,361
128d0b1ab4638f86d2b6,v2,Hyundai Sonata,DESPESA,2021-08-19T18:30:45,166030,ADMINISTRATIVA,Multa,78,,,272,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,234,Hyundai Sonata,
a25e68b651a4583db38c,v2,Hyundai Sonata,ABASTECIMENTO,2021-08-19T18:31:22,166030,COMBUSTIVEL,Gasolina,200.87,32.451,6.19,0,8.38186804720964,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,116,Hyundai Sonata,272
f6c9ee4f93ec6c7f5d19,v2,Hyundai Sonata,ABASTECIMENTO,2021-08-27T12:32:16,166477,COMBUSTIVEL,Gasolina,361.8,60.705,5.96,447,7.363479120336051,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,115,Hyundai Sonata,447
264b89e37544a73d5644,v2,Hyundai Sonata,ABASTECIMENTO,2021-09-04T14:10:37,166921,COMBUSTIVEL,Gasolina,298.79,48.27,6.19,444,9.198259788688626,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,114,Hyundai Sonata,444
80e0eb8419ded4dcea50,v2,Hyundai Sonata,DESPESA,2021-09-04T15:31:27,166921,ADMINISTRATIVA,Lava-rápido,40,,,0,,N.I.,,MARCELO BR,,,20 +20,VALIDO,,DRIVVO,233,Hyundai Sonata,
4e9e20958bbbf63ac3d0,v2,Hyundai Sonata,ABASTECIMENTO,2021-09-10T18:19:24,167305,COMBUSTIVEL,Gasolina,302.2,50.375,5.999,384,7.622828784119107,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,113,Hyundai Sonata,384
c4df0be84a2d7cc1267f,v2,Hyundai Sonata,ABASTECIMENTO,2021-09-17T18:46:28,167577,COMBUSTIVEL,Gasolina,221.52,36.615,6.05,272,7.428649460603578,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,112,Hyundai Sonata,272
1966a54b1cc07ceb33f1,v2,Hyundai Sonata,ABASTECIMENTO,2021-09-24T18:37:11,167808,COMBUSTIVEL,Gasolina,112.84,18.438,6.12,231,12.528473804100228,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,111,Hyundai Sonata,231
101c3794e8f0f49a9aac,v2,Hyundai Sonata,ABASTECIMENTO,2021-10-01T19:00:29,168085,COMBUSTIVEL,Gasolina,222.15,35.889,6.19,277,7.718242358382791,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,110,Hyundai Sonata,277
936bb9fd99eefc5cd1f3,v2,Hyundai Sonata,ABASTECIMENTO,2021-10-08T12:32:46,168411,COMBUSTIVEL,Gasolina,255.01,41.331,6.17,326,7.887542038663472,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,109,Hyundai Sonata,326
f018078c277dda99c815,v2,Hyundai Sonata,ABASTECIMENTO,2021-10-14T18:13:45,168738,COMBUSTIVEL,Gasolina,242.66,37.39,6.49,327,8.745653918159936,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,108,Hyundai Sonata,327
32173acbb40f4b11e427,v2,Hyundai Sonata,ABASTECIMENTO,2021-10-22T18:26:38,169099,COMBUSTIVEL,Gasolina,290.05,44.692,6.49,361,8.0775082788866,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,107,Hyundai Sonata,361
9b29f6b5ffc856e718b8,v2,Hyundai Sonata,ABASTECIMENTO,2021-10-30T16:50:08,169396,COMBUSTIVEL,Gasolina,243.96,33.93,7.19,297,8.753315649867375,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,106,Hyundai Sonata,297
3cb963faf68e2888ce4f,v2,Hyundai Sonata,ABASTECIMENTO,2021-11-03T13:39:31,169663,COMBUSTIVEL,Gasolina,203.02,28.635,7.09,267,9.32425353588266,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,105,Hyundai Sonata,267
8a0c9d08adac2cc9b7ff,v2,Hyundai Sonata,DESPESA,2021-11-03T22:00:11,169700,ADMINISTRATIVA,Seguro,2336.64,,,37,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,232,Hyundai Sonata,
47f92dc7a8495bbac24f,v2,Hyundai Sonata,SERVICO,2021-11-08T07:51:57,169700,MANUTENCAO,Pneus - Calibragem,20,,,0,,N.I.,,MARCELO BR,,,Remendo,VALIDO,,DRIVVO,326,Hyundai Sonata,
7521c5aee734e0d7fd82,v2,Hyundai Sonata,DESPESA,2021-11-08T22:02:51,169700,ADMINISTRATIVA,Impostos (IPVA/DPVAT),1779.36,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,231,Hyundai Sonata,
d4fc01fcc1a86d807590,v2,Hyundai Sonata,ABASTECIMENTO,2021-11-11T13:07:59,169996,COMBUSTIVEL,Gasolina,238.65,33.66,7.09,296,9.893048128342247,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,104,Hyundai Sonata,333
f4fcc93dffbf4317eaa7,v2,Hyundai Sonata,SERVICO,2021-11-15T08:15:11,169996,MANUTENCAO,Troca de Óleo,39,,,0,,N.I.,,MARCELO BR,,,Reposição,VALIDO,,DRIVVO,325,Hyundai Sonata,
b4766920b993b43499bb,v2,Hyundai Sonata,ABASTECIMENTO,2021-11-18T18:16:42,170225,COMBUSTIVEL,Gasolina,218.44,31.25,6.99,229,7.328,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,103,Hyundai Sonata,229
e74766eee0c0ef588f3b,v2,Hyundai Sonata,ABASTECIMENTO,2021-11-25T12:55:54,170507,COMBUSTIVEL,Gasolina,201.04,29.179,6.89,282,9.664484732170397,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,102,Hyundai Sonata,282
53c4da427b305b063b4d,v2,Hyundai Sonata,ABASTECIMENTO,2021-12-02T18:11:36,170821,COMBUSTIVEL,Gasolina,253.26,36.758,6.89,314,8.542358126122204,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,101,Hyundai Sonata,314
1a0789fbaf95f6c1e2d5,v2,Hyundai Sonata,ABASTECIMENTO,2021-12-10T13:04:22,171295,COMBUSTIVEL,Gasolina,400.02,59.794,6.69,474,7.927216777603104,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,100,Hyundai Sonata,474
97908be678cad7f93118,v2,Hyundai Sonata,ABASTECIMENTO,2021-12-16T18:21:06,171638,COMBUSTIVEL,Gasolina,191.55,28.211,6.79,343,12.158377937683882,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,99,Hyundai Sonata,343
c7b4fb9be8361d46c767,v2,Hyundai Sonata,ABASTECIMENTO,2021-12-24T14:40:08,172046,COMBUSTIVEL,Gasolina,275.56,41.19,6.69,408,9.90531682447196,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,98,Hyundai Sonata,408
35d3f579ff07d2dd7657,v2,Hyundai Sonata,SERVICO,2021-12-28T16:24:52,172050,MANUTENCAO,Portas e Capu,800,,,4,,N.I.,,MARCELO BR,,,Pintura cspu e reparo para-choque,VALIDO,,DRIVVO,324,Hyundai Sonata,
7ca38390f6fe0616f90b,v2,Hyundai Sonata,SERVICO,2021-12-28T16:26:09,172050,MANUTENCAO,Troca de Freio,30,,,0,,N.I.,,MARCELO BR,,,Reparo pinça Maurício,VALIDO,,DRIVVO,323,Hyundai Sonata,
36037974652fed58c292,v2,Hyundai Sonata,DESPESA,2021-12-28T16:27:24,172050,ADMINISTRATIVA,Multa,104.13,,,0,,N.I.,,MARCELO BR,,,Smt,VALIDO,,DRIVVO,230,Hyundai Sonata,
e0143519db4da56d797f,v2,Hyundai Sonata,SERVICO,2021-12-30T18:25:48,172050,MANUTENCAO,Bancos,750,,,0,,N.I.,,MARCELO BR,,,Troca completa couro banco motorista,VALIDO,,DRIVVO,322,Hyundai Sonata,
e5136289afedd8c24afa,v2,Hyundai Sonata,SERVICO,2022-01-04T12:18:17,172050,MANUTENCAO,Limpeza Bico/Regulagem Eletrônica,520,,,0,,N.I.,,MARCELO BR,,,Reparo bicos 20,VALIDO,,DRIVVO,318,Hyundai Sonata,
47c4288d0f0015a28bc4,v2,Hyundai Sonata,SERVICO,2022-01-04T12:20:52,172050,MANUTENCAO,Farol,180,,,0,,N.I.,,MARCELO BR,,,Lapadas presença 20,VALIDO,,DRIVVO,315,Hyundai Sonata,
6985f36a68b2f8b82d6f,v2,Hyundai Sonata,SERVICO,2022-01-04T12:23:33,172100,MANUTENCAO,Fluido de Freio,120,,,50,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,314,Hyundai Sonata,
e227ec2c4387f9347f63,v2,Hyundai Sonata,SERVICO,2022-01-04T12:24:25,172100,MANUTENCAO,Troca de Freio,800,,,0,,N.I.,,MARCELO BR,,,Reparo do freio das 4 rodas 600,VALIDO,,DRIVVO,310,Hyundai Sonata,
03b1956a9721a3a6580c,v2,Hyundai Sonata,SERVICO,2022-01-21T13:50:10,172150,MANUTENCAO,Pneus - Alinhamento/Balanceamento,50,,,50,,N.I.,,MARCELO BR,,,Brutoscar próx. Bretas. Só rodas dianteiras,VALIDO,,DRIVVO,309,Hyundai Sonata,
82f30d43d7a1121973c1,v2,Hyundai Sonata,ABASTECIMENTO,2022-01-25T11:02:04,172328,COMBUSTIVEL,Gasolina,374.73,53.541,6.999,178,5.266991651257915,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,97,Hyundai Sonata,282
a07bba9aea655a552121,v2,Hyundai Sonata,ABASTECIMENTO,2022-02-03T20:23:44,172732,COMBUSTIVEL,Gasolina,302.19,45.17,6.69,404,8.943989373477972,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,96,Hyundai Sonata,404
7da29ed203ce9c6ef3e5,v2,Hyundai Sonata,ABASTECIMENTO,2022-02-10T18:49:21,173001,COMBUSTIVEL,Gasolina,209,31.241,6.69,269,8.610479818187638,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,95,Hyundai Sonata,269
4c0cb97de8203af645f4,v2,Hyundai Sonata,ABASTECIMENTO,2022-02-17T18:18:53,173269,COMBUSTIVEL,Gasolina,195.15,29.17,6.69,268,9.187521426122728,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,94,Hyundai Sonata,268
85c549909f273704c9eb,v2,Hyundai Sonata,ABASTECIMENTO,2022-02-26T06:38:54,173620,COMBUSTIVEL,Gasolina,260,41.009,6.34,351,8.55909678363286,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,93,Hyundai Sonata,351
fed3b3b8046b741d9547,v2,Hyundai Sonata,ABASTECIMENTO,2022-03-05T10:21:40,173956,COMBUSTIVEL,Gasolina,412.29,66.498,6.2,336,5.052783542362176,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,92,Hyundai Sonata,336
2c217529561623b44103,v2,Hyundai Sonata,SERVICO,2022-03-05T10:55:52,173956,MANUTENCAO,Junta Válvulas,493,,,0,,N.I.,,MARCELO BR,,,Gastaram 300 reais de combustível para testar o carro,VALIDO,,DRIVVO,305,Hyundai Sonata,
41d5f10af54cc2c840ef,v2,Hyundai Sonata,SERVICO,2022-03-05T10:55:52,173956,MANUTENCAO,Líquido Arrefecimento Radiador,84,,,0,,N.I.,,MARCELO BR,,,Gastaram 300 reais de combustível para testar o carro,VALIDO,,DRIVVO,307,Hyundai Sonata,
77bc1a5fca7aebc558ea,v2,Hyundai Sonata,SERVICO,2022-03-05T10:55:52,173956,MANUTENCAO,Ventoinha,250,,,0,,N.I.,,MARCELO BR,,,Gastaram 300 reais de combustível para testar o carro,VALIDO,,DRIVVO,308,Hyundai Sonata,
77eedf633f9acad23b48,v2,Hyundai Sonata,SERVICO,2022-03-05T10:55:52,173956,MANUTENCAO,Lavar Motor,35,,,0,,N.I.,,MARCELO BR,,,Gastaram 300 reais de combustível para testar o carro,VALIDO,,DRIVVO,306,Hyundai Sonata,
f6b4052d165a9ccf190b,v2,Hyundai Sonata,DESPESA,2022-03-05T11:05:23,173956,ADMINISTRATIVA,Localização Veículo,550,,,0,,N.I.,,MARCELO BR,,,4 dias  440 carro 110 combustível.,VALIDO,,DRIVVO,229,Hyundai Sonata,
a224ba46cb72e77da5fc,v2,Hyundai Sonata,DESPESA,2022-03-07T10:02:28,173956,ADMINISTRATIVA,Localização Veículo,60,,,0,,N.I.,,MARCELO BR,,,Uber para pegar e devolver carro locado,VALIDO,,DRIVVO,228,Hyundai Sonata,
3d11297ad6be7cb96b31,v2,Hyundai Sonata,ABASTECIMENTO,2022-03-11T20:35:04,174235,COMBUSTIVEL,Gasolina,121.24,16.909,7.17,279,16.50008871015436,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,91,Hyundai Sonata,279
df92d321940928166c88,v2,Hyundai Sonata,ABASTECIMENTO,2022-03-18T18:44:56,174506,COMBUSTIVEL,Gasolina,223.45,31.165,7.17,271,8.695652173913043,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,90,Hyundai Sonata,271
0f06ef4e75d59c7e6f82,v2,Hyundai Sonata,ABASTECIMENTO,2022-03-25T21:10:04,174766,COMBUSTIVEL,Gasolina,209.02,29.481,7.09,260,8.819239510193006,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,89,Hyundai Sonata,260
6962dbb943d11068a769,v2,Hyundai Sonata,SERVICO,2022-03-26T13:07:37,174766,MANUTENCAO,Filtro de Ar da Cabine,50,,,0,,N.I.,,MARCELO BR,,,Motor 500  resistência 300  gás 150  serviço 230,VALIDO,,DRIVVO,304,Hyundai Sonata,
8359d4a32f720ab56601,v2,Hyundai Sonata,SERVICO,2022-03-26T13:07:37,174766,MANUTENCAO,Ar Condicionado,1130,,,0,,N.I.,,MARCELO BR,,,Motor 500  resistência 300  gás 150  serviço 230,VALIDO,,DRIVVO,303,Hyundai Sonata,
4d6b501c6a16aa2e783d,v2,Hyundai Sonata,ABASTECIMENTO,2022-04-02T12:30:02,175054,COMBUSTIVEL,Gasolina,237.11,34.787,6.816,288,8.278954781958777,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,88,Hyundai Sonata,288
735921b8b52842bb9972,v2,Hyundai Sonata,SERVICO,2022-04-03T05:45:07,175054,MANUTENCAO,Painel,1500,,,0,,N.I.,,MARCELO BR,,,Troca foro painel,VALIDO,,DRIVVO,302,Hyundai Sonata,
3d3ec9bcb3d168cfac1a,v2,Hyundai Sonata,ABASTECIMENTO,2022-04-08T11:54:02,175420,COMBUSTIVEL,Gasolina,375.79,53.915,6.97,366,6.788463321895576,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,87,Hyundai Sonata,366
06ad0430e98247867483,v2,Hyundai Sonata,SERVICO,2022-04-09T14:22:51,175600,MANUTENCAO,Filtro de Óleo,50,,,180,,N.I.,,MARCELO BR,,,Capa volante,VALIDO,,DRIVVO,300,Hyundai Sonata,
6d00702ad34dbc0d9944,v2,Hyundai Sonata,SERVICO,2022-04-09T14:22:51,175600,MANUTENCAO,Painel,30,,,0,,N.I.,,MARCELO BR,,,Capa volante,VALIDO,,DRIVVO,301,Hyundai Sonata,
a19ebbda8d5d1dfc7577,v2,Hyundai Sonata,SERVICO,2022-04-09T14:22:51,175600,MANUTENCAO,Filtro de Ar,250,,,0,,N.I.,,MARCELO BR,,,Capa volante,VALIDO,,DRIVVO,299,Hyundai Sonata,
ce10040f3461132e037f,v2,Hyundai Sonata,ABASTECIMENTO,2022-04-14T20:36:37,175852,COMBUSTIVEL,Gasolina,259.179,37.346,6.94,252,11.567503882611257,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,86,Hyundai Sonata,432
99d00398f448b0a1f18c,v2,Hyundai Sonata,ABASTECIMENTO,2022-04-22T18:20:19,176262,COMBUSTIVEL,Gasolina,293.787,40.3,7.29,410,10.173697270471465,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,85,Hyundai Sonata,410
45b210abf4e0a065d1dd,v2,Hyundai Sonata,ABASTECIMENTO,2022-04-30T04:49:12,176584,COMBUSTIVEL,Gasolina,300.02,42.322,7.089,322,7.608336089976843,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,84,Hyundai Sonata,322
fb3478ae7fbfa3169d7d,v2,Hyundai Sonata,ABASTECIMENTO,2022-05-06T21:12:41,176849,COMBUSTIVEL,Gasolina,207.25,29.314,7.07,265,9.040049123285803,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,83,Hyundai Sonata,265
8e247e9f15f21d2db051,v2,Hyundai Sonata,ABASTECIMENTO,2022-05-13T14:42:56,177068,COMBUSTIVEL,Gasolina,153.41,20.482,7.49,219,10.692315203593399,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,82,Hyundai Sonata,219
d48e619609c7d2566cb2,v2,Hyundai Sonata,ABASTECIMENTO,2022-05-20T20:58:32,177415,COMBUSTIVEL,Gasolina,309.51,41.601,7.44,347,8.341145645537367,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,81,Hyundai Sonata,347
957162aa19c74ecebd5a,v2,Hyundai Sonata,SERVICO,2022-05-28T12:08:32,177415,MANUTENCAO,Vidros/Espelhos,972,,,0,,N.I.,,MARCELO BR,,,Franquia vidro 420 e película.,VALIDO,,DRIVVO,298,Hyundai Sonata,
43c6fe480a063b489907,v2,Hyundai Sonata,ABASTECIMENTO,2022-05-29T10:28:34,177592,COMBUSTIVEL,Gasolina,165.91,23.139,7.17,177,7.649423051990147,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,80,Hyundai Sonata,177
e1fe3027d88c7a1df611,v2,Hyundai Sonata,SERVICO,2022-06-06T20:36:07,177592,MANUTENCAO,Suspensão/Amortecedores,200,,,0,,N.I.,,MARCELO BR,,,80  batentes e tira pó dianteiro. 120 Maurício,VALIDO,,DRIVVO,297,Hyundai Sonata,
21b92f3f6abe0f7af089,v2,Hyundai Sonata,ABASTECIMENTO,2022-06-06T20:39:34,178016,COMBUSTIVEL,Gasolina,352.52,49.029,7.19,424,8.647943054110831,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,79,Hyundai Sonata,424
6a440577b5648b384817,v2,Hyundai Sonata,ABASTECIMENTO,2022-06-10T13:07:09,178167,COMBUSTIVEL,Gasolina,184.53,24.97,7.39,151,6.04725670804966,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,78,Hyundai Sonata,151
04e86ac780377541f013,v2,Hyundai Sonata,ABASTECIMENTO,2022-06-17T20:39:25,178624,COMBUSTIVEL,Gasolina,350.06,48.823,7.17,457,9.360342461544764,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,77,Hyundai Sonata,457
fb2f8d6ee1b2f86847fb,v2,Hyundai Sonata,SERVICO,2022-06-19T15:21:54,178624,MANUTENCAO,Portas e Capu,150,,,0,,N.I.,,MARCELO BR,,,50 serviço de troca Limitador porta,VALIDO,,DRIVVO,295,Hyundai Sonata,
64f944c7e052560bde8d,v2,Hyundai Sonata,SERVICO,2022-06-19T15:23:03,178624,MANUTENCAO,Troca de Óleo,30,,,0,,N.I.,,MARCELO BR,,,Compra óleo completar,VALIDO,,DRIVVO,294,Hyundai Sonata,
eedbbb9f06fb792cc12a,v2,Hyundai Sonata,ABASTECIMENTO,2022-06-25T11:18:53,178969,COMBUSTIVEL,Gasolina,256.927,36.238,7.09,345,9.520392957668745,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,76,Hyundai Sonata,345
0d7ac931c7f9ad2d96e0,v2,Hyundai Sonata,ABASTECIMENTO,2022-07-02T02:31:36,179264,COMBUSTIVEL,Gasolina,277.78,44.876,6.19,295,6.573669667528301,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,75,Hyundai Sonata,295
8eb7a1e5819e73742beb,v2,Hyundai Sonata,ABASTECIMENTO,2022-07-08T14:45:31,179648,COMBUSTIVEL,Gasolina,171.67,31.27,5.49,384,12.280140709945634,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,74,Hyundai Sonata,384
0b26582b2479e87926c9,v2,Hyundai Sonata,ABASTECIMENTO,2022-07-14T19:18:37,179911,COMBUSTIVEL,Gasolina,170.02,32.14,5.29,263,8.182949595519602,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,73,Hyundai Sonata,263
00e8937b43871496f646,v2,Hyundai Sonata,ABASTECIMENTO,2022-07-22T12:16:26,180199,COMBUSTIVEL,Gasolina,160.79,30.51,5.27,288,9.43952802359882,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,72,Hyundai Sonata,288
dc20e3d8fd1bcb643d7b,v2,Hyundai Sonata,SERVICO,2022-07-25T22:53:09,180199,MANUTENCAO,Alternador,1760,,,0,,N.I.,,MARCELO BR,,,Polia  rolamentos e rotor.,VALIDO,,DRIVVO,293,Hyundai Sonata,
67f59a0c7fabeaaeb516,v2,Hyundai Sonata,ABASTECIMENTO,2022-07-29T14:14:27,180666,COMBUSTIVEL,Gasolina,277.52,52.66,5.27,467,8.868211165970376,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,71,Hyundai Sonata,467
31d9c4a94f3013bca207,v2,Hyundai Sonata,SERVICO,2022-08-04T11:38:52,180666,MANUTENCAO,Bateria,920,,,0,,N.I.,,MARCELO BR,,,Bateria ANICUNS copal,VALIDO,,DRIVVO,292,Hyundai Sonata,
fbd3cbba72be704fa8d5,v2,Hyundai Sonata,ABASTECIMENTO,2022-08-06T17:35:44,181006,COMBUSTIVEL,Gasolina,203.42,40.441,5.03,340,8.407309413713804,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,70,Hyundai Sonata,340
c46f7653775a58130730,v2,Hyundai Sonata,ABASTECIMENTO,2022-08-12T17:50:33,181516,COMBUSTIVEL,Gasolina,256.41,52.01,4.93,510,9.805806575658528,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,69,Hyundai Sonata,510
afe060242aa9849be262,v2,Hyundai Sonata,ABASTECIMENTO,2022-08-20T15:08:28,181816,COMBUSTIVEL,Gasolina,195.62,42.223,4.633,300,7.105132273879166,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,68,Hyundai Sonata,300
47ee31467fb770ec4fa7,v2,Hyundai Sonata,ABASTECIMENTO,2022-08-27T10:44:30,182115,COMBUSTIVEL,Gasolina,157.362,32.99,4.77,299,9.06335253107002,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,67,Hyundai Sonata,299
8a7add212f0ce788af35,v2,Hyundai Sonata,SERVICO,2022-08-27T10:45:52,182115,MANUTENCAO,Painel,50,,,0,,N.I.,,MARCELO BR,,,Capa volante,VALIDO,,DRIVVO,290,Hyundai Sonata,
b60b6d1b3aa78a7f5a7d,v2,Hyundai Sonata,SERVICO,2022-08-27T10:45:52,182115,MANUTENCAO,Painel,30,,,0,,N.I.,,MARCELO BR,,,Capa volante,VALIDO,,DRIVVO,291,Hyundai Sonata,
